content_id,title,issue_type,location,suggestion,category,source_status,evidence_required,action
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,事实风险,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,事实风险,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,事实风险,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md:body,动态事实关键词 'prices'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,事实风险,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md:body,动态事实关键词 'price'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,事实风险,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md:body,动态事实关键词 'transit'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,事实风险,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md:L39,价格/时间/营业信息: '100 yuan'；需注明更新日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,事实风险,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md:L39,价格/时间/营业信息: '300 yuan'；需注明更新日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-52a577c1b2b8,China Transportation Guide for European Travelers,AI幻觉,2026-07-12-navigating-chinas-transportation-a-californians-guide-for-european-travelers.md:L23,无来源数据: '350 km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-52a577c1b2b8,China Transportation Guide for European Travelers,事实风险,2026-07-12-navigating-chinas-transportation-a-californians-guide-for-european-travelers.md:body,动态事实关键词 'fare'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-52a577c1b2b8,China Transportation Guide for European Travelers,事实风险,2026-07-12-navigating-chinas-transportation-a-californians-guide-for-european-travelers.md:body,动态事实关键词 'hours'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-52a577c1b2b8,China Transportation Guide for European Travelers,事实风险,2026-07-12-navigating-chinas-transportation-a-californians-guide-for-european-travelers.md:body,动态事实关键词 'cost'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-52a577c1b2b8,China Transportation Guide for European Travelers,事实风险,2026-07-12-navigating-chinas-transportation-a-californians-guide-for-european-travelers.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide,事实风险,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide,事实风险,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide,事实风险,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md:body,动态事实关键词 'hours'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide,事实风险,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md:body,动态事实关键词 'rules'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide,事实风险,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md:body,动态事实关键词 'prices'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide,事实风险,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md:body,动态事实关键词 'price'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide,事实风险,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md:body,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,transportation,NO_VERIFIED_SOURCE,官方运营方/线路页面及核验日期,VERIFY_OR_REMOVE
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide,事实风险,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md:body,动态事实关键词 'charge'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-de065751769e,"China Transportation Guide: Trains, Subways & Taxis",AI幻觉,2026-07-14-transportation-guide-guide.md:L51,无来源数据: '350 km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-de065751769e,"China Transportation Guide: Trains, Subways & Taxis",事实风险,2026-07-14-transportation-guide-guide.md:body,动态事实关键词 'hours'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-de065751769e,"China Transportation Guide: Trains, Subways & Taxis",事实风险,2026-07-14-transportation-guide-guide.md:body,动态事实关键词 'cost'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-de065751769e,"China Transportation Guide: Trains, Subways & Taxis",事实风险,2026-07-14-transportation-guide-guide.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",AI幻觉,2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md:L18,"无来源数据: '46,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",AI幻觉,2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md:L26,无来源数据: '900 km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",AI幻觉,2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md:L36,无来源数据: '350 km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",AI幻觉,2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md:L39,无来源数据: '250 km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",AI幻觉,2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md:L39,无来源数据: '200 km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",AI幻觉,2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md:L41,无来源数据: '160 km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",AI幻觉,2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md:L205,无来源数据: '500 km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",AI幻觉,2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md:L221,无来源数据: '300 km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",事实风险,2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md:body,动态事实关键词 'fee'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",事实风险,2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md:body,动态事实关键词 'costs'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",事实风险,2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",事实风险,2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md:body,动态事实关键词 'opens'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",事实风险,2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",事实风险,2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md:body,动态事实关键词 'hours'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",事实风险,2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md:body,动态事实关键词 'rules'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",事实风险,2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md:body,动态事实关键词 'prices'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,事实风险,2026-07-16-food-recommendations-guide.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,事实风险,2026-07-16-food-recommendations-guide.md:body,动态事实关键词 'prices'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,事实风险,2026-07-16-food-recommendations-guide.md:body,动态事实关键词 '144-hour'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,事实风险,2026-07-16-food-recommendations-guide.md:body,动态事实关键词 'transit'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,事实风险,2026-07-16-food-recommendations-guide.md:body,动态事实关键词 'open'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,事实风险,2026-07-16-food-recommendations-guide.md:L111,价格/时间/营业信息: 'Monthly'；需注明更新日期,unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,AI幻觉,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md:L17,"无来源数据: '100,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,事实风险,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md:body,动态事实关键词 'cost'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,事实风险,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md:body,动态事实关键词 'costs'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,事实风险,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,事实风险,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md:body,动态事实关键词 'fare'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,事实风险,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md:body,动态事实关键词 'policy'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,事实风险,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,事实风险,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md:body,动态事实关键词 'charge'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,事实风险,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md:body,动态事实关键词 'legal'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,AI幻觉,2026-07-20-travel-safety-guide.md:L34,"无来源数据: '100,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,AI幻觉,2026-07-20-travel-safety-guide.md:L34,"无来源数据: '100,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,AI幻觉,2026-07-20-travel-safety-guide.md:L34,"无来源数据: '100,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,AI幻觉,2026-07-20-travel-safety-guide.md:L34,"无来源数据: '100,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,AI幻觉,2026-07-20-travel-safety-guide.md:L36,"无来源数据: '100,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,AI幻觉,2026-07-20-travel-safety-guide.md:L36,"无来源数据: '100,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,事实风险,2026-07-20-travel-safety-guide.md:body,动态事实关键词 'cost'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,事实风险,2026-07-20-travel-safety-guide.md:body,动态事实关键词 'costs'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,事实风险,2026-07-20-travel-safety-guide.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,事实风险,2026-07-20-travel-safety-guide.md:body,动态事实关键词 'fare'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,事实风险,2026-07-20-travel-safety-guide.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,事实风险,2026-07-20-travel-safety-guide.md:body,动态事实关键词 'hours'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,事实风险,2026-07-20-travel-safety-guide.md:body,动态事实关键词 'charges'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,事实风险,2026-07-20-travel-safety-guide.md:body,动态事实关键词 'price'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-0953b5433c00,China Cultural Etiquette Guide: Dos and Don,事实风险,2026-07-21-cultural-etiquette-guide.md:body,动态事实关键词 'open'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-2b8c6981425b,China Etiquette Guide for Aussie & Kiwi Travelers,事实风险,2026-07-22-cultural-etiquette-guide.md:body,动态事实关键词 'cost'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-2b8c6981425b,China Etiquette Guide for Aussie & Kiwi Travelers,事实风险,2026-07-22-cultural-etiquette-guide.md:body,动态事实关键词 'costs'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-2b8c6981425b,China Etiquette Guide for Aussie & Kiwi Travelers,事实风险,2026-07-22-cultural-etiquette-guide.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-2b8c6981425b,China Etiquette Guide for Aussie & Kiwi Travelers,事实风险,2026-07-22-cultural-etiquette-guide.md:body,动态事实关键词 'rules'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-2b8c6981425b,China Etiquette Guide for Aussie & Kiwi Travelers,事实风险,2026-07-22-cultural-etiquette-guide.md:body,动态事实关键词 'price'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-acae8a973429,Foodie,事实风险,2026-07-23-foodies-guide-to-china-a-gastronomic-adventure.md:body,动态事实关键词 'price'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-baa2f6fba2f0,Where to Stay in China: Complete 2026 Guide,事实风险,2026-07-27-accommodation-tips-guide.md:body,动态事实关键词 'cost'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-baa2f6fba2f0,Where to Stay in China: Complete 2026 Guide,事实风险,2026-07-27-accommodation-tips-guide.md:body,动态事实关键词 'policy'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-baa2f6fba2f0,Where to Stay in China: Complete 2026 Guide,事实风险,2026-07-27-accommodation-tips-guide.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-baa2f6fba2f0,Where to Stay in China: Complete 2026 Guide,事实风险,2026-07-27-accommodation-tips-guide.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-baa2f6fba2f0,Where to Stay in China: Complete 2026 Guide,事实风险,2026-07-27-accommodation-tips-guide.md:body,动态事实关键词 'hours'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-baa2f6fba2f0,Where to Stay in China: Complete 2026 Guide,事实风险,2026-07-27-accommodation-tips-guide.md:body,动态事实关键词 'charges'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-baa2f6fba2f0,Where to Stay in China: Complete 2026 Guide,事实风险,2026-07-27-accommodation-tips-guide.md:body,动态事实关键词 'prices'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-baa2f6fba2f0,Where to Stay in China: Complete 2026 Guide,事实风险,2026-07-27-accommodation-tips-guide.md:body,动态事实关键词 'price'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,AI幻觉,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md:L48,无来源数据: '350 km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,AI幻觉,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md:L85,无来源数据: '17 million'；标注来源或移除,unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
